time,ax,ay,az,aT
41.7340,-3.6738,1.7157,0.6873,4.113
41.7550,-3.9506,1.3352,0.6904,4.227
41.7740,-3.7925,-0.3804,0.0577,3.812
41.8260,-3.1018,-1.9920,-0.1888,3.691
41.8260,-2.6693,-2.6186,0.6504,3.795
41.8310,-2.7364,-2.0777,2.1101,4.032
41.8500,-3.5246,-0.3596,3.1969,4.772
41.8700,-4.3621,0.9232,3.3381,5.570
41.8900,-5.3476,1.9140,2.6972,6.288
41.9090,-5.6381,2.3805,0.9305,6.190
41.9440,-5.2134,1.8086,-1.1347,5.634
41.9470,-3.6344,-0.0387,-2.8971,4.648
41.9670,-1.8822,-1.6555,-3.1439,4.021
41.9870,-0.3525,-2.0966,-2.4034,3.209
42.0070,0.9970,-1.6415,-1.2407,2.286
42.0260,2.1117,-1.0556,-0.3463,2.386
42.0450,2.9443,-0.7318,-0.0462,3.034
42.0650,3.5298,-0.2851,-0.3253,3.556
42.1040,3.8090,0.1984,-0.6136,3.863
42.1050,3.9951,0.7113,-0.3551,4.073
42.1220,4.0502,1.2254,-0.0964,4.233
42.1410,3.9240,1.9560,0.0418,4.385
42.1620,3.5449,2.9802,0.1661,4.634
42.2030,2.9796,4.1811,0.3621,5.147
42.2040,2.1089,5.4366,0.5597,5.858
42.2190,1.1240,6.4816,0.2359,6.583
42.2380,0.6524,6.6210,-0.8343,6.705
42.2590,0.7668,5.9904,-1.7121,6.277
42.2800,0.8461,5.6650,-2.1290,6.111
42.3240,0.7812,5.5293,-2.0828,5.960
42.3250,0.8188,5.2208,-1.3032,5.443
42.3350,0.5321,5.0819,-0.3535,5.122
42.3550,0.0597,4.1458,0.5680,4.185
42.3740,-0.5190,3.5588,1.0512,3.747
42.3960,-1.3140,3.3612,0.8785,3.714
42.4420,-1.7579,2.8608,0.3570,3.377
42.4420,-1.6529,2.0120,-0.1930,2.611
42.4510,-1.1659,0.7420,-0.4919,1.467
42.4710,-0.3029,-0.8607,-0.6340,1.111
42.4910,0.6824,-2.4946,-0.5473,2.644
42.5110,1.4190,-3.9218,-0.1544,4.173
42.5300,1.8650,-4.7634,0.3835,5.130
42.5720,1.8958,-4.7698,0.7869,5.193
42.5730,1.6292,-4.2385,1.1088,4.674
42.5880,1.1410,-3.7066,1.2895,4.087
42.6070,0.6036,-3.5780,1.0650,3.782
42.6260,-0.0328,-3.8198,0.6803,3.880
42.6470,-0.8037,-3.9842,0.3660,4.081
42.6740,-1.6249,-3.8264,0.1581,4.160
42.6840,-2.3535,-3.4482,0.0396,4.175
42.7040,-3.0406,-2.8010,0.1610,4.137
42.7230,-3.9827,-1.6925,0.4122,4.347
42.7430,-5.0891,-0.4141,0.5821,5.139
42.7640,-5.9222,0.2658,0.5843,5.957
42.7970,-6.2664,0.2798,0.3190,6.281
42.8010,-6.2644,0.1962,-0.0987,6.268
42.8460,-5.9277,-0.0349,-0.4453,5.945
42.8460,-4.9806,-1.2983,-0.3970,5.162
42.8590,-4.2306,-2.4909,0.1566,4.912
42.8790,-4.0495,-2.3067,0.5167,4.689
42.9220,-4.0748,-1.3028,0.5876,4.318
42.9230,-4.0348,-0.0409,0.3031,4.046
42.9360,-4.0236,1.2580,-0.5456,4.251
42.9570,-3.3336,1.7463,-1.7630,4.156
42.9750,-2.1034,1.5826,-2.7949,3.839
42.9960,-0.6642,1.2330,-2.9734,3.287
43.0150,0.7084,1.0471,-2.3615,2.679
43.0350,1.6221,1.3991,-1.3283,2.521
43.0820,2.5113,1.9140,-0.1585,3.161
43.0820,3.3046,2.1740,0.8046,4.037
43.0910,3.8021,2.2671,1.2678,4.605
43.1110,3.9955,2.4099,1.1094,4.796
43.1310,4.0711,2.6338,0.7755,4.910
43.1530,4.1209,2.9737,0.4298,5.100
43.1700,4.1775,3.3974,0.0129,5.385
43.2120,4.2491,4.0199,-0.4117,5.864
43.2130,4.0687,5.1280,-0.7249,6.586
43.2270,3.7351,6.2837,-1.0915,7.391
43.2470,3.2415,7.0665,-1.4524,7.909
43.2670,2.5973,7.1887,-1.8370,7.861
43.2860,2.0558,6.5862,-2.0397,7.195
43.3060,1.2267,6.5488,-2.2478,7.032
43.3500,0.3146,6.6822,-2.0826,7.006
43.3500,-0.7783,6.8921,-1.7441,7.152
43.3630,-1.7585,6.4209,-1.2809,6.779
43.3860,-2.1568,4.1258,-0.6258,4.697
43.4020,-2.4258,1.6505,-0.0930,2.936
43.4230,-2.7672,-0.2688,0.7148,2.871
43.4730,-3.0261,-1.1883,1.3958,3.538
43.4730,-3.2191,-1.0195,1.4589,3.678
43.4790,-2.6224,-1.1051,0.3860,2.872
43.4990,-1.8918,-1.6363,-1.0562,2.715
43.5180,-1.3256,-2.6922,-2.2225,3.734
43.5380,-0.7924,-4.0280,-2.5051,4.809
43.5580,-0.3013,-4.9136,-1.9579,5.298
43.5770,0.1929,-5.2801,-1.0637,5.390
43.6180,0.4419,-5.2058,-0.0903,5.225
43.6190,0.4320,-4.8868,0.3160,4.916
43.6340,0.2264,-4.5184,0.3277,4.536
43.6540,-0.1486,-4.3058,0.4049,4.327
43.6740,-0.5829,-4.2754,0.4111,4.335
43.6940,-1.0484,-4.1577,0.3437,4.302
43.7310,-1.5989,-3.7445,0.2132,4.077
43.7330,-2.1371,-2.9374,0.1666,3.636
43.7510,-2.6608,-1.8039,0.4827,3.251
43.7710,-3.2624,-0.5971,1.2658,3.550
43.7920,-3.9232,0.2524,1.8041,4.325
43.8100,-4.3095,0.1185,1.7319,4.646
43.8450,-4.2881,-0.3295,1.1557,4.453
43.8500,-4.0127,-0.2368,0.5140,4.052
43.8670,-3.4380,-0.0351,0.5025,3.475
43.8900,-2.6411,0.0437,1.0672,2.849
43.9080,-2.1427,-0.0352,2.0012,2.932
43.9260,-2.2565,0.4359,2.6059,3.475
43.9460,-2.6197,1.1538,2.6382,3.893
43.9660,-2.9358,1.9567,2.1651,4.140
44.0080,-2.9721,2.7992,0.8907,4.179
44.0080,-2.5117,2.8733,-0.5531,3.856
44.0230,-1.6492,1.8915,-1.4634,2.905
44.0430,-0.5721,0.3578,-1.7250,1.852
44.0620,0.3651,-0.9169,-1.5338,1.824
44.0810,1.1020,-1.6300,-1.1649,2.287
44.1010,1.9061,-1.9092,-0.7329,2.796
44.1320,2.4388,-1.4805,-0.4075,2.882
44.1390,2.7945,-0.7376,-0.4109,2.919
44.1590,2.9819,0.2539,-0.4279,3.023
44.1780,3.3804,1.0578,-0.5114,3.579
44.1980,3.6407,1.8088,-0.6443,4.116
44.2170,3.6794,2.7172,-0.7306,4.632
44.2370,3.6183,3.6033,-0.7229,5.157
44.2690,3.2174,4.7418,-0.5801,5.760
44.2740,2.5448,5.9565,-0.3854,6.489
44.2940,1.5536,7.2381,-0.3928,7.413
44.3140,0.8799,7.4796,-0.8997,7.585
44.3340,0.4799,6.7045,-1.5708,6.903
44.3530,-0.1699,5.8531,-2.0231,6.195
44.3750,-0.8395,5.1890,-2.1877,5.694
44.4040,-1.5684,4.7740,-1.3264,5.197
44.4100,-1.6836,3.9131,0.1498,4.263
44.4300,-1.2512,2.1464,1.0779,2.708
44.4500,-1.1844,0.5018,1.0847,1.683
44.4700,-1.7635,0.0022,0.7228,1.906
44.4890,-2.5111,0.3885,0.4875,2.587
44.5110,-2.6395,0.3941,0.6637,2.750
44.5600,-2.1136,-0.2533,0.5770,2.206
44.5600,-1.2728,-1.6085,0.1013,2.054
44.5650,-0.2431,-3.0840,-0.3907,3.118
44.5850,0.5709,-4.2004,-0.6286,4.285
44.6050,1.2012,-4.7854,-0.4750,4.957
44.6240,1.5999,-4.5992,-0.0420,4.870
44.6440,1.7476,-3.8439,0.5155,4.254
44.6890,1.7687,-3.2867,0.9476,3.851
44.6900,1.5045,-3.0083,0.9959,3.508
44.7010,0.9181,-2.8363,0.7854,3.083
44.7210,0.4568,-3.0328,0.6329,3.132
44.7400,-0.0612,-2.8577,0.5888,2.918
44.7610,-0.7417,-2.1045,0.7709,2.361
44.7810,-1.5289,-1.1899,1.1496,2.253
44.8310,-2.3992,-0.1906,1.5263,2.850
44.8310,-3.2011,0.5731,1.5561,3.605
44.8380,-3.5450,0.5025,1.2706,3.799
44.8570,-3.4965,-0.1327,0.7282,3.574
44.8770,-3.4468,-0.1063,0.2833,3.460
44.8980,-2.9909,-0.3192,0.2482,3.018
44.9190,-2.6459,-0.9451,0.7595,2.910
44.9630,-2.6125,-1.5207,1.6481,3.443
44.9640,-2.8485,-1.7121,2.6174,4.230
44.9730,-3.6114,-0.9114,3.2045,4.913
44.9920,-4.5747,0.0265,3.3300,5.658
45.0130,-5.0960,1.0927,1.7716,5.505
45.0330,-4.8666,1.6693,-0.7180,5.195
45.0520,-4.0518,1.2282,-2.5753,4.956
45.0720,-2.5787,0.0992,-3.5671,4.403
45.1160,-1.1005,-0.6751,-3.5758,3.802
45.1170,0.1467,-0.7217,-2.5710,2.674
45.1290,1.2751,-0.1238,-1.2080,1.761
45.1480,2.6627,0.5722,0.2088,2.731
45.1680,3.6768,1.2327,1.1347,4.041
45.1860,4.6102,1.2940,1.4615,5.006
45.2070,5.0451,1.1675,0.9879,5.272
45.2440,5.1504,1.0775,-0.0718,5.262
45.2450,4.9797,1.4501,-0.7073,5.235
45.2640,4.6940,2.2648,-0.9468,5.297
45.2860,4.2925,3.4378,-1.0733,5.603
45.3030,3.7488,4.6461,-0.9441,6.044
45.3230,2.9601,6.2346,-1.0435,6.980
45.3430,2.1398,7.4280,-1.3668,7.850
45.3800,1.6231,7.4539,-1.7910,7.836
45.3810,0.9963,6.9906,-2.1243,7.374
45.4000,0.3378,6.5182,-2.0741,6.849
45.4190,-0.5435,6.2204,-0.8640,6.304
45.4390,-1.1763,5.6460,0.9597,5.847
45.4590,-1.4426,4.0212,1.8930,4.673
45.4980,-1.7946,1.7192,2.2704,3.366
45.4990,-2.4052,0.0206,2.2589,3.300
45.5170,-3.2882,-0.1589,1.7380,3.723
45.5360,-3.6384,0.2724,1.1480,3.825
45.5560,-3.0704,-0.1024,0.4381,3.103
45.5970,-2.0818,-1.2098,-0.5249,2.464
45.5980,-1.1296,-2.5112,-1.2704,3.033
45.6130,-0.2159,-4.1008,-1.2608,4.296
45.6320,0.5215,-5.0616,-0.9088,5.169
45.6530,1.0705,-5.2273,-0.3677,5.348
45.6710,1.3022,-4.7727,0.1967,4.951
45.6910,1.2233,-4.0539,0.5417,4.269
45.7110,0.9320,-3.4755,0.3490,3.615
45.7490,0.3907,-3.1654,0.0457,3.190
45.7500,-0.1465,-3.2884,-0.2277,3.300
45.7680,-0.6665,-3.6200,-0.1013,3.682
45.7880,-1.3385,-3.2292,0.0936,3.497
45.8070,-1.9821,-2.4415,0.3350,3.163
45.8270,-2.7112,-1.2761,0.6847,3.074
45.8470,-3.4992,-0.0409,1.0069,3.641
45.8870,-4.0690,0.7051,0.8827,4.223
45.8880,-4.0645,0.3675,0.3076,4.093
45.9040,-3.7944,0.1360,-0.1374,3.799
45.9240,-3.4417,0.4601,-0.1033,3.474
45.9430,-3.2377,1.0307,0.6852,3.466
45.9860,-3.0281,1.0231,1.7663,3.652
45.9860,-3.0391,0.3018,2.8239,4.159
46.0010,-3.3232,-0.2512,3.0786,4.537
46.0220,-3.8856,-0.0829,2.6685,4.714
46.0400,-4.2046,0.8472,1.3138,4.486
46.0590,-3.7347,1.4649,-0.5578,4.050
46.0790,-2.7640,1.1186,-1.9881,3.584
46.1220,-1.3362,0.1740,-2.7517,3.064
46.1230,0.1534,-0.5786,-2.5237,2.594
46.1370,1.4127,-0.7518,-1.7080,2.340
46.1560,2.5413,-0.3720,-0.8030,2.691
46.1760,3.3992,0.2229,0.2502,3.416
46.1960,3.8958,0.8488,0.9604,4.101
46.2150,4.3398,0.6628,0.8507,4.472
46.2340,4.5490,0.2519,0.0147,4.556
46.2700,4.5885,0.2344,-0.8706,4.676
46.2730,4.4963,0.9370,-1.3047,4.775
46.2930,4.2858,2.0692,-1.3323,4.942
46.3110,3.8938,3.3256,-1.1558,5.250
46.3320,3.1577,4.8091,-0.8222,5.812
46.3500,2.2599,6.1757,-0.5273,6.597
46.3710,1.4374,6.8186,-0.5913,6.993
46.4080,0.8437,6.3973,-1.0733,6.541
46.4090,0.0292,6.0324,-1.6626,6.257
46.4280,-0.7580,5.5997,-1.8241,5.938
46.4480,-1.4077,5.0597,-0.9492,5.337
46.4670,-1.4237,4.4339,0.2030,4.661
46.4910,-1.3424,2.9804,1.1777,3.474
46.5410,-1.6118,1.5549,1.5044,2.698
46.5420,-2.0905,0.8637,1.3206,2.619
46.5440,-2.6180,0.8604,1.0022,2.932
46.5630,-2.5596,0.7573,0.7969,2.786
46.5830,-1.7208,-0.0286,0.3878,1.764
46.6020,-0.6557,-1.1511,-0.2291,1.344
46.6220,0.3622,-2.5713,-0.8199,2.723
46.6480,1.0825,-3.9859,-0.8522,4.217
46.6890,1.6258,-5.0346,-0.7186,5.339
46.6890,1.8474,-5.1498,-0.2245,5.476
46.6990,1.8377,-4.9362,0.2836,5.275
46.7200,1.5816,-4.1856,0.5023,4.503
46.7380,1.1186,-3.2990,0.6099,3.536
46.7580,0.5613,-3.0580,0.6205,3.170
46.7770,-0.2281,-3.0063,0.4031,3.042
46.7970,-1.0509,-2.9600,0.4178,3.169
46.8420,-1.7983,-2.7713,0.5667,3.352
46.8430,-2.6023,-1.9181,0.6493,3.297
46.8540,-3.4130,-0.8882,0.8266,3.622
46.8740,-4.1191,0.1141,1.0793,4.260
46.8940,-4.4411,0.4946,1.1723,4.620
46.9140,-3.9636,-0.4903,0.9678,4.109
46.9610,-3.4067,-1.2459,0.6769,3.690
46.9610,-2.7712,-1.3081,0.3674,3.086
46.9710,-1.9407,-1.5395,0.5650,2.541
46.9900,-1.8778,-0.8801,1.3423,2.470
47.0100,-3.1160,1.4795,2.2422,4.114
47.0300,-4.4339,3.4286,2.7772,6.255
47.0490,-4.9011,3.4493,3.0041,6.704
47.0810,-4.7798,2.4287,1.8633,5.676
47.0870,-4.3497,1.1000,-0.1992,4.491
47.1060,-3.4607,-0.3668,-1.7780,3.908
47.1260,-2.3236,-1.5853,-2.6828,3.887
47.1480,-1.3328,-1.9345,-3.2021,3.971
47.1650,-0.3882,-1.4604,-3.1145,3.462
47.1850,0.7784,-0.5622,-2.3976,2.583
47.2290,2.0239,0.2420,-1.3849,2.464
47.2290,3.1053,1.1473,-0.4683,3.343
47.2420,4.0041,1.7895,0.0556,4.386
47.2620,4.9397,1.7640,0.2747,5.252
47.2820,5.5027,1.8284,0.1266,5.800
47.3010,5.7005,2.1479,-0.2991,6.099
47.3210,5.5905,3.0934,-0.4885,6.408
47.3620,5.0477,4.8408,-0.6179,7.021
47.3630,4.1275,6.6534,-0.7014,7.861
47.3780,3.4064,7.4699,-0.9615,8.266
47.3990,2.3816,7.3896,-1.2579,7.865
47.4170,1.1706,7.0693,-1.8262,7.395
47.4360,-0.0135,7.0291,-2.3011,7.396
47.4570,-1.1279,7.3633,-2.1226,7.746
47.4970,-2.3342,7.8517,-1.4696,8.322
47.4980,-2.7678,6.3197,-0.4916,6.917
47.5140,-2.9120,2.9669,0.7042,4.216
47.5340,-3.0152,-0.1582,2.2420,3.761
47.5530,-3.1277,-1.3160,3.2951,4.730
47.5730,-3.0942,-0.5962,3.1870,4.482
47.5920,-2.2700,-0.2545,1.9920,3.031
47.6230,-1.4097,-0.7675,0.4714,1.673
47.6310,-0.9385,-1.8057,-0.8952,2.223
47.6500,-0.4751,-3.2128,-1.6680,3.651
47.6700,0.1792,-4.4803,-1.6810,4.789
47.6890,0.7844,-5.1572,-1.1124,5.334
47.7080,1.1310,-4.9734,-0.3080,5.110
47.7310,1.3334,-4.4963,0.3218,4.701
47.7470,1.2442,-4.0397,0.6745,4.280
47.7660,0.7528,-3.6738,0.4788,3.781
47.7860,-0.0308,-3.6319,0.0950,3.633
47.8050,-0.8380,-3.6912,-0.1673,3.789
47.8240,-1.5866,-3.6144,-0.1305,3.949
47.8450,-2.2557,-3.2017,-0.0190,3.917
47.8830,-2.8955,-2.4118,0.2645,3.778
47.8840,-3.6089,-1.3963,0.7326,3.938
47.9020,-4.3148,-0.4495,0.9889,4.449
47.9210,-4.7342,-0.3121,0.8957,4.828
47.9410,-4.8762,-0.5751,0.6317,4.950
47.9610,-4.8067,-0.1033,0.3484,4.820
47.9990,-4.6083,0.7634,0.3997,4.688
48.0000,-4.2127,1.1950,0.6244,4.423
48.0190,-3.8686,0.8731,1.3480,4.189
48.0370,-3.8456,0.6199,1.8850,4.327
48.0570,-4.0165,0.7408,1.9351,4.519
48.0770,-4.4539,1.6824,1.6319,5.033
48.0970,-4.6517,2.7894,0.5513,5.452
48.1310,-3.9676,2.9450,-0.8723,5.018
48.1340,-2.6075,2.0496,-2.0305,3.889
48.1540,-1.1182,0.7664,-2.6553,2.981
48.1740,0.1383,-0.0062,-2.5126,2.516
48.1940,1.2195,-0.2001,-1.8113,2.193
48.2120,2.2154,-0.0488,-1.0271,2.442
48.2330,3.0005,0.4998,-0.3402,3.061
48.2680,3.7635,1.1237,-0.0353,3.928
48.2710,4.5050,1.4502,0.0575,4.733
48.2910,5.0209,1.8436,-0.0731,5.349
48.3100,5.4902,2.1711,-0.2660,5.910
48.3290,5.7517,2.5242,-0.3877,6.293
48.3480,5.5457,3.3323,-0.4875,6.488
48.3730,4.8485,4.4937,-0.8010,6.659
48.4220,3.8038,5.6935,-1.0973,6.935
48.4230,2.7735,6.9125,-1.5475,7.607
48.4250,2.1948,7.6638,-1.6092,8.133
48.4460,1.8169,7.6742,-1.4804,8.024
48.4650,1.1758,7.4206,-1.0847,7.591
48.4840,0.1515,7.3655,-0.6194,7.393
48.5040,-1.0003,7.6905,0.0770,7.756
48.5400,-1.6164,6.7188,0.8026,6.957
48.5420,-1.9032,4.5378,1.4029,5.117
48.5610,-2.6503,2.7650,1.7697,4.219
48.5810,-3.4450,1.5097,1.7528,4.150
48.6000,-4.2178,1.1673,1.0392,4.498
48.6230,-4.2151,0.8743,0.0410,4.305
48.6690,-3.4486,-0.0599,-0.9507,3.578
48.6700,-2.4986,-1.4933,-1.6567,3.349
48.6770,-1.6889,-3.3007,-1.7192,4.087
48.6970,-0.8694,-5.1819,-1.3429,5.423
48.7170,-0.1167,-6.4467,-0.8842,6.508
48.7360,0.2820,-6.6546,-0.4843,6.678
48.7560,0.3629,-5.8908,-0.1947,5.905
48.7750,0.1690,-4.8344,-0.1825,4.841
48.7950,-0.3036,-4.0453,-0.4186,4.078
48.8420,-0.8507,-3.7266,-0.7269,3.891
48.8420,-1.3900,-3.9835,-0.8288,4.300
48.8520,-1.9413,-4.3297,-0.6322,4.787
48.8720,-2.4166,-4.0910,-0.3087,4.761
48.8920,-3.2465,-2.9687,-0.0694,4.400
48.9110,-4.2825,-1.7034,0.2405,4.615
48.9310,-5.3387,-0.7503,0.3909,5.405
48.9740,-5.9093,-0.9820,0.1843,5.993
48.9740,-5.9102,-1.6741,-0.3766,6.154
48.9880,-6.0438,-1.2762,-0.7927,6.228
49.0070,-6.0900,-0.2436,-0.6428,6.129
49.0270,-6.1396,0.2488,0.0036,6.145
49.0470,-6.4608,-0.3473,0.4093,6.483
49.0680,-6.9201,-0.6793,-0.1440,6.955
49.1100,-7.4397,0.3953,-1.0921,7.530
49.1100,-7.3496,2.7590,-1.7508,8.043
49.1240,-6.0844,4.4405,-1.9337,7.777
49.1430,-4.1767,3.7826,-2.0389,5.993
49.1630,-2.6406,2.2638,-2.4265,4.241
49.2070,-2.1622,1.6125,-2.4564,3.648
49.2080,-2.2612,1.8943,-2.0239,3.577
49.2200,-2.4372,2.5123,-1.6080,3.852
49.2410,-2.0055,2.6491,-1.3218,3.576
49.2610,-1.4880,3.5411,-0.7285,3.910
49.2800,-1.1266,4.4648,-0.2626,4.612
49.3010,-0.6528,4.3506,0.2742,4.408
49.3450,-0.4930,4.2912,0.9322,4.419
49.3460,-0.1887,4.5383,2.1415,5.022
49.3560,0.2001,4.5638,3.1637,5.557
49.3760,0.3270,4.2804,3.4766,5.524
49.3970,0.2840,4.0733,3.5373,5.402
49.4150,0.1870,4.3110,3.3379,5.455
49.4340,0.0314,3.8303,2.4710,4.558
49.4550,-0.4785,3.1505,1.3582,3.464
49.4940,-0.9919,2.7989,0.9116,3.106
49.4950,-0.8802,2.6119,1.8793,3.336
49.5120,-0.3359,1.7460,2.5976,3.148
49.5310,0.0205,0.4889,1.9426,2.003
49.5530,-0.4503,0.3444,0.3984,0.693
49.5700,-1.5388,1.5339,-0.8168,2.321
49.5900,-2.3573,2.7216,-0.7374,3.675
49.6250,-2.6821,2.7612,1.0249,3.984
49.6300,-2.1006,0.8445,2.6226,3.465
49.6470,-1.7004,-0.6512,2.5120,3.102
49.6670,-1.6818,-0.7347,1.1969,2.191
49.6860,-1.5239,0.1067,0.1831,1.539
49.7340,-1.1102,1.0127,0.9011,1.752
49.7340,-0.3461,0.7324,2.6453,2.767
49.7440,0.2797,0.3106,4.1730,4.194
49.7640,0.5468,-0.1836,4.6068,4.643
49.7850,0.5476,-0.4400,4.4198,4.475
49.8020,0.4343,-0.6517,3.5174,3.603
49.8230,0.1110,-0.5229,2.5174,2.574
49.8420,-0.2211,-0.3202,2.1297,2.165
49.8850,-0.6041,-0.3546,1.9581,2.080
49.8860,-0.5873,-0.6978,1.9043,2.111
49.9000,-0.5428,-1.2586,1.7970,2.260
49.9210,-0.3896,-1.5924,1.5903,2.284
49.9400,-0.4683,-1.5306,1.2113,2.007
49.9590,-0.6533,-1.5334,0.9911,1.939
50.0000,-0.6910,-1.6078,0.6549,1.869
50.0000,-0.7910,-1.6067,0.0769,1.793
50.0160,-0.4608,-1.7394,-0.4695,1.860
50.0350,-0.1497,-1.4713,-0.8519,1.707
50.0560,-0.2149,-0.5928,-1.2513,1.401
50.0750,-0.3228,0.5127,-1.5194,1.636
50.0950,-0.0481,1.4087,-0.8180,1.630
50.1310,0.4601,1.4478,0.2682,1.543
50.1320,0.4527,1.0732,0.2170,1.185
50.1520,-0.1470,1.2259,-0.5685,1.359
50.1710,-0.8812,1.4105,-1.0381,1.961
50.1910,-1.1077,1.5035,-1.2658,2.256
50.2120,-0.7182,1.5651,-1.2831,2.147
50.2300,-0.1787,1.6998,-0.0926,1.712
50.2670,0.4130,1.1980,1.6652,2.093
50.2680,0.8027,0.4795,2.7290,2.885
50.2870,0.7609,-0.1271,3.0909,3.186
50.3080,0.8124,-0.5667,3.0910,3.246
50.3270,0.8891,-0.7344,3.1377,3.343
50.3460,1.0316,-0.3913,3.3422,3.520
50.3650,1.2597,-0.3637,3.0815,3.349
50.3850,1.1791,-0.2632,2.1092,2.431
50.4230,0.8100,0.0244,1.3067,1.538
50.4230,0.2504,0.3877,0.6768,0.819
50.4420,-0.1885,0.8867,0.0794,0.910
50.4630,-0.6986,0.9868,-0.5769,1.340
50.4820,-1.2370,0.7936,-1.3001,1.962
50.5060,-1.3703,0.9238,-1.5568,2.270
50.5550,-1.2847,1.0998,-1.1135,2.025
50.5550,-1.3091,1.1423,-0.9612,1.986
50.5590,-1.9185,1.2958,-3.0603,3.837
50.5780,-2.8339,1.4902,-6.0424,6.838
50.5980,-3.1173,1.8058,-6.2385,7.204
50.6180,-2.8505,1.4009,-3.2648,4.555
50.6370,-2.2421,0.3347,0.6500,2.358
50.6570,-1.4364,-1.3506,3.2906,3.836
50.7080,-0.4747,-2.7456,2.9293,4.043
50.7080,-0.2028,-2.1312,1.2894,2.499
50.7140,0.0115,-1.1819,-0.5692,1.312
50.7340,0.5866,-0.3706,-0.8754,1.117
50.7530,1.4068,-0.1098,0.5138,1.502
50.7760,2.0498,-0.2372,2.6390,3.350
50.7930,2.4400,-0.8282,3.5976,4.425
50.8410,2.3111,-1.0356,2.8995,3.850
50.8410,1.6888,-0.5851,1.4923,2.328
50.8500,1.0377,-0.2752,0.1971,1.092
50.8690,0.8033,-0.3660,-0.6194,1.078
50.8890,0.2794,-0.7328,-1.0854,1.339
50.9080,0.0037,-0.8446,-1.1876,1.457
50.9280,-0.0301,-0.8535,-1.0739,1.372
50.9670,-0.2672,-0.6903,-1.0869,1.315
50.9670,-0.7327,-0.3402,-0.8717,1.189
50.9860,-1.1180,-0.2360,-0.8698,1.436
51.0050,-1.5312,-0.2064,-1.1772,1.942
51.0260,-1.7104,0.2566,-1.4724,2.271
51.0440,-1.4602,0.7542,-1.0100,1.929
51.0630,-0.7712,0.8693,-0.1789,1.176
51.0840,-0.3130,0.8378,0.6603,1.112
51.1300,-0.3038,1.5725,1.4589,2.166
51.1310,-0.7304,2.6308,2.2016,3.507
51.1420,-1.6464,3.4437,2.2162,4.414
51.1610,-2.3121,3.9257,1.5676,4.818
51.1800,-2.0882,3.9457,0.9799,4.571
51.1990,-1.2101,3.5472,1.0339,3.888
51.2190,-0.5499,2.7060,0.8351,2.885
51.2600,0.1896,2.2335,0.1714,2.248
51.2600,0.4584,1.5982,-0.2317,1.679
51.2770,0.4670,0.6585,-0.3100,0.865
51.2970,0.6131,-0.5387,-0.2536,0.855
51.3160,0.8156,-2.0656,-0.3992,2.256
51.3360,1.1000,-2.8835,-0.6494,3.154
51.3750,1.3552,-2.9769,-0.7401,3.354
51.3760,0.9417,-2.6506,-1.0986,3.020
51.3930,0.5894,-2.2764,-2.2081,3.226
51.4120,0.4489,-1.4257,-2.9911,3.344
51.4330,0.1039,-0.1495,-2.7737,2.780
51.4510,-0.7005,1.1598,-1.8878,2.324
51.4720,-1.8855,2.5997,-1.2847,3.459
51.5110,-2.8412,3.6359,-1.2896,4.791
51.5110,-3.3663,3.3347,-1.5518,4.986
51.5280,-3.8993,2.8088,-1.3710,4.997
51.5490,-4.5488,2.4106,-0.9117,5.228
51.5680,-4.7065,1.4597,-0.0008,4.928
51.5880,-4.2151,0.4807,1.1132,4.386
51.6070,-3.3881,-1.3037,1.2280,3.832
51.6400,-2.4117,-2.7160,0.5653,3.676
51.6460,-2.0200,-2.3650,-0.1844,3.116
51.6640,-1.8712,-1.6583,-0.3658,2.527
51.6840,-1.7027,-0.9997,0.3986,2.014
51.7030,-1.2016,-1.1231,0.7007,1.788
51.7230,-0.4378,-2.1362,0.5311,2.244
51.7420,0.2152,-3.1925,0.1174,3.202
51.7630,0.9448,-3.9747,-0.3168,4.098
51.7930,1.8904,-4.5194,-0.3072,4.908
51.8000,2.2170,-4.2860,-0.1313,4.827
51.8200,2.1177,-3.3916,0.2717,4.008
51.8390,1.8756,-2.3959,0.6967,3.121
51.8590,1.5108,-1.9628,0.9713,2.661
51.8830,0.9785,-2.2610,1.0820,2.691
51.9260,0.6259,-2.8270,0.9185,3.038
51.9270,0.1398,-2.9437,1.0055,3.114
51.9370,-0.3818,-2.1494,0.9741,2.391
51.9560,-0.8528,-1.1624,1.1636,1.853
51.9760,-1.4393,0.0325,1.4584,2.049
51.9940,-2.0756,0.8646,1.6384,2.782
52.0150,-2.6485,1.0436,1.3934,3.169
52.0440,-2.9881,0.6726,0.8168,3.170
52.0530,-3.2168,0.8571,0.1319,3.332
52.0720,-3.5683,1.8731,-0.2893,4.040
52.0920,-3.7719,2.9202,-0.2452,4.776
52.1110,-3.7686,2.6749,0.5549,4.655
52.1310,-3.6163,0.8609,1.6592,4.071
52.1630,-3.5868,-0.5892,2.2001,4.249
52.1690,-3.8710,-0.0848,2.2874,4.497
52.1880,-3.9674,1.4805,1.6316,4.538
52.2080,-3.9358,2.4821,0.3601,4.667
52.2280,-3.2980,2.0563,-0.9045,3.990
52.2490,-2.2185,1.1238,-2.0564,3.227
52.2690,-0.9487,0.1924,-2.6999,2.868
52.3140,0.3960,-0.4602,-2.5107,2.583
52.3150,1.4881,-0.2766,-1.9399,2.461
52.3240,2.5680,0.1988,-1.3174,2.893
